customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,age_group,balance_salary_ratio,high_product_flag,credit_card_label,active_member_label,churn_label
15723886,767,Germany,Male,20,3,"£119,714.25",2,0,1,"£150,135.38",0,18-30,0.8,0,No,Yes,Stayed
15704769,585,France,Female,67,5,"£113,978.97",2,0,1,"£93,146.11",0,60+,1.22,0,No,Yes,Stayed
15772896,763,Germany,Male,42,6,"£100,160.75",1,1,0,"£33,462.94",1,31-45,2.99,0,Yes,No,Churned
15711540,712,France,Female,29,2,£0.00,1,1,1,"£144,375.00",0,18-30,0,0,Yes,Yes,Stayed
15764866,539,Germany,Female,43,3,"£116,220.50",3,1,0,"£55,803.96",1,31-45,2.08,1,Yes,No,Churned
15794056,668,France,Female,46,2,£0.00,3,1,0,"£89,048.46",1,46-60,0,1,Yes,No,Churned
15795149,703,France,Male,28,2,"£81,173.83",2,0,1,"£162,812.16",0,18-30,0.5,0,No,Yes,Stayed
15812009,662,Spain,Male,38,4,£0.00,2,1,0,"£136,259.65",0,31-45,0,0,Yes,No,Stayed
15651001,725,Germany,Female,39,5,"£116,803.80",1,1,0,"£124,052.97",0,31-45,0.94,0,Yes,No,Stayed
15813844,703,France,Male,37,8,"£105,961.68",2,0,1,"£74,158.80",0,31-45,1.43,0,No,Yes,Stayed
15596175,659,Germany,Male,67,6,"£117,411.60",1,1,1,"£45,071.09",1,60+,2.61,0,Yes,Yes,Churned
15576269,523,Spain,Male,34,7,£0.00,2,1,0,"£62,030.06",0,31-45,0,0,Yes,No,Stayed
15797219,635,France,Female,40,10,"£123,497.58",1,1,0,"£131,953.23",1,31-45,0.94,0,Yes,No,Churned
15685500,772,Germany,Male,26,7,"£152,400.51",2,1,0,"£79,414.00",0,18-30,1.92,0,Yes,No,Stayed
15599792,545,France,Female,26,1,£0.00,2,1,1,"£199,638.56",0,18-30,0,0,Yes,Yes,Stayed
15657566,634,Germany,Male,24,8,"£103,097.85",1,1,1,"£157,577.29",0,18-30,0.65,0,Yes,Yes,Stayed
15772423,739,Germany,Male,54,8,"£126,418.14",1,1,0,"£134,420.75",1,46-60,0.94,0,Yes,No,Churned
15628112,771,Germany,Female,36,5,"£77,846.90",1,0,0,"£99,805.99",0,31-45,0.78,0,No,No,Stayed
15753754,587,Spain,Female,34,1,£0.00,2,1,1,"£97,932.68",0,31-45,0,0,Yes,Yes,Stayed
15793726,681,France,Female,79,0,£0.00,2,0,1,"£170,968.99",0,60+,0,0,No,Yes,Stayed
15694717,544,Germany,Male,37,2,"£79,731.91",1,1,1,"£57,558.95",0,31-45,1.39,0,Yes,Yes,Stayed
15665834,696,Spain,Male,28,8,£0.00,1,0,0,"£176,713.47",0,18-30,0,0,No,No,Stayed
15765297,766,Spain,Male,41,0,£0.00,2,0,1,"£34,283.23",0,31-45,0,0,No,Yes,Stayed
15636684,727,France,Male,34,10,£0.00,2,1,1,"£198,637.34",0,31-45,0,0,Yes,Yes,Stayed
15592979,671,Germany,Female,34,6,"£37,266.67",2,0,0,"£156,917.12",0,31-45,0.24,0,No,No,Stayed
15750803,693,France,Female,30,6,"£127,992.25",1,1,1,"£50,457.20",0,18-30,2.54,0,Yes,Yes,Stayed
15607178,850,Germany,Male,38,3,"£54,901.01",1,1,1,"£140,075.55",0,31-45,0.39,0,Yes,Yes,Stayed
15713853,732,Germany,Male,42,9,"£108,748.08",2,1,1,"£65,323.11",0,31-45,1.66,0,Yes,Yes,Stayed
15673481,726,Spain,Female,48,6,"£99,906.19",1,1,0,"£64,323.24",0,46-60,1.55,0,Yes,No,Stayed
15686776,557,France,Female,32,6,"£184,686.41",2,1,0,"£14,956.44",0,31-45,12.35,0,Yes,No,Stayed
15673693,682,France,Female,26,0,"£110,654.02",1,0,1,"£111,879.21",0,18-30,0.99,0,No,Yes,Stayed
15700696,738,Spain,Male,31,9,"£79,019.80",1,1,1,"£18,606.23",0,31-45,4.25,0,Yes,Yes,Stayed
15813163,531,Spain,Female,36,9,"£99,240.51",1,1,0,"£123,137.01",0,31-45,0.81,0,Yes,No,Stayed
15653857,498,France,Male,34,2,£0.00,2,1,1,"£148,528.24",0,31-45,0,0,Yes,Yes,Stayed
15777076,651,France,Male,36,7,£0.00,2,1,0,"£13,898.31",0,31-45,0,0,Yes,No,Stayed
15717398,549,Spain,Female,39,7,£0.00,1,0,0,"£81,259.25",1,31-45,0,0,No,No,Churned
15799217,791,Germany,Female,35,7,"£52,436.20",1,1,0,"£161,051.75",0,31-45,0.33,0,Yes,No,Stayed
15787071,650,Spain,Male,41,9,£0.00,2,0,1,"£191,599.67",0,31-45,0,0,No,Yes,Stayed
15619955,733,Germany,Male,34,3,"£100,337.96",3,1,0,"£48,559.19",1,31-45,2.07,1,Yes,No,Churned
15796505,811,Germany,Female,34,1,"£149,297.19",2,1,1,"£186,339.74",0,31-45,0.8,0,Yes,Yes,Stayed
15725166,707,France,Male,30,8,£0.00,2,1,0,"£33,159.37",0,18-30,0,0,Yes,No,Stayed
15800116,712,Germany,Male,28,4,"£145,605.44",1,0,1,"£93,883.53",0,18-30,1.55,0,No,Yes,Stayed
15758685,706,Spain,Female,37,7,£0.00,2,1,1,"£110,899.30",0,31-45,0,0,Yes,Yes,Stayed
15694456,756,France,Male,62,3,£0.00,1,1,1,"£11,199.04",1,60+,0,0,Yes,Yes,Churned
15767339,777,France,Female,53,10,£0.00,2,1,0,"£189,992.97",0,46-60,0,0,Yes,No,Stayed
15683562,646,France,Male,35,6,"£84,026.86",1,0,1,"£164,255.69",0,31-45,0.51,0,No,Yes,Stayed
15782210,714,France,Male,46,1,£0.00,1,1,0,"£152,167.79",1,46-60,0,0,Yes,No,Churned
15668893,782,France,Male,39,8,£0.00,2,1,1,"£33,949.67",0,31-45,0,0,Yes,Yes,Stayed
15669169,775,Spain,Male,29,10,£0.00,2,1,1,"£68,143.93",0,18-30,0,0,Yes,Yes,Stayed
15643024,479,Germany,Male,35,4,"£138,718.92",1,1,1,"£47,251.79",1,31-45,2.94,0,Yes,Yes,Churned
15699389,807,France,Male,42,7,"£118,274.71",1,1,1,"£25,885.72",0,31-45,4.57,0,Yes,Yes,Stayed
15708608,799,France,Female,22,8,"£174,185.98",2,0,1,"£192,633.85",0,18-30,0.9,0,No,Yes,Stayed
15626144,675,France,Male,40,7,"£113,208.86",2,1,0,"£34,577.36",0,31-45,3.27,0,Yes,No,Stayed
15573112,602,Spain,Male,29,5,"£103,907.28",1,1,0,"£161,229.84",0,18-30,0.64,0,Yes,No,Stayed
15790678,475,France,Female,32,8,"£119,023.28",1,1,0,"£100,816.29",0,31-45,1.18,0,Yes,No,Stayed
15727556,744,Spain,Female,26,5,"£166,297.89",1,1,1,"£181,694.44",0,18-30,0.92,0,Yes,Yes,Stayed
15697307,588,Spain,Male,34,10,£0.00,2,1,0,"£79,078.91",0,31-45,0,0,Yes,No,Stayed
15652266,703,Germany,Male,42,9,"£63,227.00",1,0,1,"£137,316.32",0,31-45,0.46,0,No,Yes,Stayed
15607098,747,Spain,Female,41,5,"£94,521.17",2,1,0,"£194,926.86",0,31-45,0.48,0,Yes,No,Stayed
15655774,583,France,Male,27,7,£0.00,2,1,0,"£51,285.49",0,18-30,0,0,Yes,No,Stayed
15590241,750,Spain,Female,34,9,"£112,822.26",1,0,0,"£150,401.53",1,31-45,0.75,0,No,No,Churned
15785819,681,France,Male,38,3,£0.00,2,1,1,"£112,491.96",0,31-45,0,0,Yes,Yes,Stayed
15723654,773,France,Male,25,2,"£135,903.33",1,1,0,"£73,656.38",0,18-30,1.85,0,Yes,No,Stayed
15774510,714,France,Female,31,4,"£125,169.26",1,1,1,"£106,636.89",0,31-45,1.17,0,Yes,Yes,Stayed
15684173,687,Spain,Female,44,7,£0.00,3,1,0,"£155,853.52",1,31-45,0,1,Yes,No,Churned
15650068,511,France,Male,58,0,"£149,117.31",1,1,1,"£162,599.51",0,46-60,0.92,0,Yes,Yes,Stayed
15811490,627,France,Male,33,5,£0.00,2,1,1,"£103,737.82",0,31-45,0,0,Yes,Yes,Stayed
15803976,694,France,Female,31,10,£0.00,2,1,0,"£160,990.27",0,31-45,0,0,Yes,No,Stayed
15682541,616,Spain,Female,36,6,"£132,311.71",1,0,0,"£15,462.84",0,31-45,8.56,0,No,No,Stayed
15695699,687,France,Male,35,8,£0.00,2,1,0,"£10,334.05",0,31-45,0,0,Yes,No,Stayed
15624188,712,France,Female,33,6,£0.00,2,1,1,"£190,686.16",0,31-45,0,0,Yes,Yes,Stayed
15812191,553,France,Male,33,4,"£118,082.89",1,0,0,"£94,440.45",0,31-45,1.25,0,No,No,Stayed
15636673,667,France,Male,31,1,"£119,266.69",1,1,1,"£28,257.63",0,31-45,4.22,0,Yes,Yes,Stayed
15594898,731,France,Male,43,2,£0.00,1,1,1,"£170,034.95",1,31-45,0,0,Yes,Yes,Churned
15660211,629,Germany,Male,35,7,"£156,847.29",2,1,0,"£31,824.29",0,31-45,4.93,0,Yes,No,Stayed
15773972,614,France,Male,50,4,"£137,104.47",1,1,0,"£127,166.49",1,46-60,1.08,0,Yes,No,Churned
15746726,438,Germany,Male,31,8,"£78,398.69",1,1,0,"£44,937.01",0,31-45,1.74,0,Yes,No,Stayed
15712287,652,France,Female,80,4,£0.00,2,1,1,"£188,603.07",0,60+,0,0,Yes,Yes,Stayed
15702919,729,Germany,Male,30,6,"£63,669.42",1,1,0,"£145,111.37",0,18-30,0.44,0,Yes,No,Stayed
15674398,642,France,Male,38,3,£0.00,2,0,0,"£171,463.83",0,31-45,0,0,No,No,Stayed
15797960,806,Germany,Female,59,0,"£135,296.33",1,1,0,"£182,822.50",0,46-60,0.74,0,Yes,No,Stayed
15631868,744,Spain,Male,36,2,"£153,804.44",1,1,1,"£87,213.33",0,31-45,1.76,0,Yes,Yes,Stayed
15581539,474,Spain,Male,37,3,£0.00,2,0,0,"£57,175.32",0,31-45,0,0,No,No,Stayed
15662736,559,France,Male,49,2,"£147,069.78",1,1,0,"£120,540.83",1,46-60,1.22,0,Yes,No,Churned
15666252,706,Spain,Male,42,9,£0.00,2,1,1,"£28,714.34",0,31-45,0,0,Yes,Yes,Stayed
15677512,628,Spain,Female,22,3,£0.00,1,1,0,"£85,426.28",0,18-30,0,0,Yes,No,Stayed
15626114,429,France,Male,24,4,"£95,741.75",1,1,0,"£46,170.75",0,18-30,2.07,0,Yes,No,Stayed
15810834,525,Spain,Female,57,2,"£145,965.33",1,1,1,"£64,448.36",0,46-60,2.26,0,Yes,Yes,Stayed
15678910,680,France,Female,30,8,"£141,441.75",1,1,1,"£16,278.97",0,18-30,8.69,0,Yes,Yes,Stayed
15694408,749,France,Male,40,1,"£139,290.41",1,1,0,"£182,855.42",1,31-45,0.76,0,Yes,No,Churned
15585215,763,France,Female,31,4,£0.00,2,0,0,"£50,404.72",0,31-45,0,0,No,No,Stayed
15682757,734,France,Male,30,3,£0.00,2,1,0,"£107,640.25",0,18-30,0,0,Yes,No,Stayed
15736601,716,France,Male,35,4,"£144,428.87",1,1,0,"£134,132.65",0,31-45,1.08,0,Yes,No,Stayed
15601848,594,France,Male,35,2,£0.00,2,1,0,"£103,480.69",0,31-45,0,0,Yes,No,Stayed
15736008,644,France,Female,46,9,"£95,441.27",1,1,0,"£108,761.05",1,46-60,0.88,0,Yes,No,Churned
15669064,671,Germany,Male,35,1,"£144,848.74",1,1,1,"£179,012.30",0,31-45,0.81,0,Yes,Yes,Stayed
15624528,664,Germany,Male,26,7,"£116,244.14",2,1,1,"£95,145.14",0,18-30,1.22,0,Yes,Yes,Stayed
15598493,656,France,Male,50,7,£0.00,2,0,1,"£72,143.44",0,46-60,0,0,No,Yes,Stayed
15601274,667,Spain,Female,40,1,"£146,502.07",1,1,0,"£19,162.89",0,31-45,7.65,0,Yes,No,Stayed
15702669,663,Germany,Male,44,2,"£117,028.60",2,0,1,"£144,680.18",0,31-45,0.81,0,No,Yes,Stayed
15728669,584,Germany,Female,30,8,"£112,013.81",1,1,0,"£177,772.03",1,18-30,0.63,0,Yes,No,Churned
15742668,626,Spain,Female,37,6,"£108,269.37",1,1,0,"£5,597.94",0,31-45,19.34,0,Yes,No,Stayed
15697441,485,France,Male,29,7,"£182,123.79",1,1,0,"£116,828.51",1,18-30,1.56,0,Yes,No,Churned
15740476,659,Germany,Female,32,3,"£150,923.74",2,0,1,"£174,652.51",0,31-45,0.86,0,No,Yes,Stayed
15648064,649,France,Male,33,2,£0.00,2,1,0,"£2,010.98",0,31-45,0,0,Yes,No,Stayed
15636624,805,Spain,Female,39,5,"£165,272.13",1,1,0,"£14,109.85",1,31-45,11.71,0,Yes,No,Churned
15807923,716,Germany,Female,39,10,"£115,301.31",1,1,0,"£43,527.40",1,31-45,2.65,0,Yes,No,Churned
15745844,642,Germany,Female,40,6,"£129,502.49",2,0,1,"£86,099.23",1,31-45,1.5,0,No,Yes,Churned
15786170,659,France,Male,31,4,"£118,342.26",1,0,0,"£161,574.19",0,31-45,0.73,0,No,No,Stayed
15681081,545,Spain,Female,47,5,£0.00,2,1,1,"£38,970.14",0,46-60,0,0,Yes,Yes,Stayed
15684484,543,France,Male,22,8,£0.00,2,0,0,"£127,587.22",0,18-30,0,0,No,No,Stayed
15785869,718,France,Female,25,7,£0.00,2,1,0,"£30,380.12",0,18-30,0,0,Yes,No,Stayed
15763859,840,France,Female,43,7,£0.00,2,1,0,"£90,908.95",0,31-45,0,0,Yes,No,Stayed
15658935,630,Germany,Female,34,9,"£106,937.05",2,1,0,"£138,275.01",0,31-45,0.77,0,Yes,No,Stayed
15747358,643,Germany,Male,59,3,"£170,331.37",1,1,1,"£32,171.79",0,46-60,5.29,0,Yes,Yes,Stayed
15735203,654,Germany,Female,32,1,"£114,510.85",1,1,1,"£126,143.23",0,31-45,0.91,0,Yes,Yes,Stayed
15576256,582,France,Male,39,5,£0.00,2,1,1,"£129,892.93",0,31-45,0,0,Yes,Yes,Stayed
15659420,659,Spain,Male,32,3,"£107,594.11",2,1,1,"£102,416.84",0,31-45,1.05,0,Yes,Yes,Stayed
15593365,762,Spain,Male,39,2,"£81,273.13",1,1,1,"£18,719.67",0,31-45,4.34,0,Yes,Yes,Stayed
15777352,568,Spain,Female,32,7,"£169,399.60",1,1,0,"£61,936.22",0,31-45,2.74,0,Yes,No,Stayed
15812007,670,Spain,Male,25,6,£0.00,2,1,1,"£78,358.94",0,18-30,0,0,Yes,Yes,Stayed
15625461,613,France,Female,45,1,"£187,841.99",2,1,1,"£147,224.27",0,31-45,1.28,0,Yes,Yes,Stayed
15739438,539,France,Male,30,0,£0.00,2,1,0,"£160,979.66",0,18-30,0,0,Yes,No,Stayed
15611759,850,Spain,Female,57,8,"£126,776.30",2,1,1,"£132,298.49",0,46-60,0.96,0,Yes,Yes,Stayed
15661629,522,Spain,Male,34,9,"£126,436.29",1,1,0,"£174,248.52",1,31-45,0.73,0,Yes,No,Churned
15633950,737,France,Male,41,1,"£101,960.74",1,1,1,"£123,547.28",0,31-45,0.83,0,Yes,Yes,Stayed
15592386,520,France,Male,58,3,£0.00,2,0,1,"£32,790.02",0,46-60,0,0,No,Yes,Stayed
15803716,706,Spain,Male,28,3,£0.00,2,0,1,"£181,543.67",0,18-30,0,0,No,Yes,Stayed
15696674,643,Germany,Female,45,2,"£150,842.93",1,0,1,"£2,319.96",1,31-45,65.02,0,No,Yes,Churned
15706365,648,France,Female,50,9,"£102,535.57",1,1,1,"£189,543.19",0,46-60,0.54,0,Yes,Yes,Stayed
15745088,443,Germany,Female,29,9,"£99,027.61",2,1,0,"£10,940.40",0,18-30,9.05,0,Yes,No,Stayed
15676715,640,France,Male,68,9,£0.00,2,1,1,"£199,493.38",0,60+,0,0,Yes,Yes,Stayed
15613085,628,Spain,Female,33,3,£0.00,1,1,1,"£188,193.25",0,31-45,0,0,Yes,Yes,Stayed
15633537,540,Germany,Female,42,9,"£87,271.41",2,1,0,"£172,572.64",0,31-45,0.51,0,Yes,No,Stayed
15594720,460,Germany,Female,35,8,"£102,742.91",2,1,1,"£189,339.60",0,31-45,0.54,0,Yes,Yes,Stayed
15684042,636,Germany,Male,34,2,"£40,105.51",2,0,1,"£53,512.16",0,31-45,0.75,0,No,Yes,Stayed
15583303,593,France,Female,29,2,"£152,265.43",1,1,0,"£34,004.44",0,18-30,4.48,0,Yes,No,Stayed
15611579,801,Spain,Male,42,4,"£141,947.67",1,1,1,"£10,598.29",0,31-45,13.39,0,Yes,Yes,Stayed
15774696,640,Germany,Female,75,1,"£106,307.91",2,0,1,"£113,428.77",0,60+,0.94,0,No,Yes,Stayed
15694506,611,Germany,Male,31,0,"£107,884.81",2,1,1,"£183,487.98",0,31-45,0.59,0,Yes,Yes,Stayed
15688074,802,Germany,Male,31,1,"£125,013.72",1,1,1,"£187,658.09",0,31-45,0.67,0,Yes,Yes,Stayed
15759537,717,Germany,Male,35,7,"£58,469.37",2,1,1,"£172,459.39",0,31-45,0.34,0,Yes,Yes,Stayed
15758449,769,France,Female,39,8,£0.00,1,0,1,"£21,016.00",0,31-45,0,0,No,Yes,Stayed
15583456,745,Germany,Male,45,10,"£117,231.63",3,1,1,"£122,381.02",1,31-45,0.96,1,Yes,Yes,Churned
15667871,572,Spain,Male,35,4,"£152,390.26",1,1,0,"£128,123.66",0,31-45,1.19,0,Yes,No,Stayed
15677371,629,Spain,Female,30,2,"£34,013.63",1,1,0,"£19,570.63",0,18-30,1.74,0,Yes,No,Stayed
15629677,687,Spain,Female,39,2,£0.00,3,0,0,"£188,150.60",1,31-45,0,1,No,No,Churned
15713578,483,France,Female,50,9,£0.00,2,1,1,"£111,020.24",0,46-60,0,0,Yes,Yes,Stayed
15591509,690,France,Male,36,7,"£101,583.11",2,1,0,"£123,775.15",0,31-45,0.82,0,Yes,No,Stayed
15568240,492,Germany,Female,30,10,"£77,168.87",2,0,1,"£146,700.22",0,18-30,0.53,0,No,Yes,Stayed
15622993,709,Germany,Male,28,8,"£124,695.72",2,1,0,"£145,251.35",0,18-30,0.86,0,Yes,No,Stayed
15689294,705,Germany,Male,44,3,"£105,934.96",1,1,0,"£82,463.69",0,31-45,1.28,0,Yes,No,Stayed
15720910,560,France,Female,66,9,£0.00,1,1,1,"£15,928.49",0,60+,0,0,Yes,Yes,Stayed
15721181,611,Spain,Male,46,6,£0.00,2,1,0,"£45,886.33",0,46-60,0,0,Yes,No,Stayed
15776433,730,Spain,Male,62,2,£0.00,2,1,1,"£186,489.95",0,60+,0,0,Yes,Yes,Stayed
15748936,709,Spain,Female,45,2,£0.00,2,0,1,"£162,922.65",0,31-45,0,0,No,Yes,Stayed
15717225,544,France,Female,21,10,"£161,525.96",2,1,0,"£9,262.77",0,18-30,17.44,0,Yes,No,Stayed
15685226,712,Germany,Female,29,7,"£147,199.07",1,1,1,"£84,932.40",0,18-30,1.73,0,Yes,Yes,Stayed
15785611,752,Germany,Male,38,3,"£183,102.29",1,1,1,"£71,557.12",0,31-45,2.56,0,Yes,Yes,Stayed
15573456,648,Spain,Male,46,9,"£127,209.00",2,1,0,"£77,405.95",1,46-60,1.64,0,Yes,No,Churned
15684548,556,Spain,Male,38,8,£0.00,2,0,0,£417.41,1,31-45,0,0,No,No,Churned
15620505,594,Spain,Female,24,0,"£97,378.54",1,1,1,"£71,405.17",0,18-30,1.36,0,Yes,Yes,Stayed
15807432,645,Germany,Female,37,2,"£136,925.09",2,0,1,"£153,400.24",0,31-45,0.89,0,No,Yes,Stayed
15584766,557,France,Male,33,3,"£54,503.55",1,1,1,£371.05,0,31-45,146.89,0,Yes,Yes,Stayed
15612187,547,Germany,Male,32,8,"£155,726.85",1,1,0,"£67,789.99",0,31-45,2.3,0,Yes,No,Stayed
15762218,701,France,Female,39,9,£0.00,2,0,1,"£145,894.90",0,31-45,0,0,No,Yes,Stayed
15646372,616,France,Female,66,1,"£135,842.41",1,1,0,"£183,840.51",1,60+,0.74,0,Yes,No,Churned
15690452,605,France,Male,52,1,"£63,349.75",1,1,0,"£108,887.44",0,46-60,0.58,0,Yes,No,Stayed
15747795,593,Germany,Female,38,4,"£129,499.42",1,1,1,"£154,071.27",0,31-45,0.84,0,Yes,Yes,Stayed
15781589,751,Spain,Male,52,8,£0.00,2,0,1,"£179,291.85",0,46-60,0,0,No,Yes,Stayed
15732674,443,Spain,Male,36,6,"£70,438.01",2,0,1,"£56,937.43",0,31-45,1.24,0,No,Yes,Stayed
15642291,685,France,Male,23,8,£0.00,2,1,1,"£112,239.03",0,18-30,0,0,Yes,Yes,Stayed
15692761,718,France,Male,36,9,£0.00,1,1,0,"£45,909.87",0,31-45,0,0,Yes,No,Stayed
15578045,538,Spain,Female,49,9,"£141,434.04",1,0,0,"£173,779.25",1,46-60,0.81,0,No,No,Churned
15745354,611,Spain,Female,37,4,£0.00,2,1,0,"£125,696.26",0,31-45,0,0,Yes,No,Stayed
15701376,668,Germany,Male,37,10,"£152,958.29",2,1,1,"£159,585.61",0,31-45,0.96,0,Yes,Yes,Stayed
15691625,537,Germany,Female,41,3,"£138,306.34",1,1,0,"£106,761.47",0,31-45,1.3,0,Yes,No,Stayed
15566594,709,Spain,Male,23,10,£0.00,2,0,0,"£129,590.18",0,18-30,0,0,No,No,Stayed
15760431,850,France,Male,38,1,£0.00,2,1,1,"£80,006.65",0,31-45,0,0,Yes,Yes,Stayed
15686302,745,Spain,Female,31,3,"£124,328.84",1,1,1,"£140,451.52",0,31-45,0.89,0,Yes,Yes,Stayed
15801559,693,Germany,Female,41,9,"£181,461.48",3,1,1,"£187,929.43",1,31-45,0.97,1,Yes,Yes,Churned
15810432,795,Spain,Male,35,8,£0.00,2,1,0,"£167,155.36",0,31-45,0,0,Yes,No,Stayed
15809616,626,Spain,Male,26,8,£0.00,2,0,0,"£191,420.71",0,18-30,0,0,No,No,Stayed
15720559,487,Germany,Female,61,5,"£110,368.03",1,0,0,"£11,384.45",1,60+,9.69,0,No,No,Churned
15695632,556,France,Female,39,9,"£89,588.35",1,1,1,"£94,898.10",0,31-45,0.94,0,Yes,Yes,Stayed
15659843,643,France,Female,46,6,£0.00,2,0,0,"£106,781.59",0,46-60,0,0,No,No,Stayed
15615624,605,France,Female,28,6,£0.00,2,0,0,"£159,508.52",0,18-30,0,0,No,No,Stayed
15810418,756,Germany,Female,60,3,"£115,924.89",1,1,0,"£93,524.19",1,46-60,1.24,0,Yes,No,Churned
15716186,586,France,Female,38,2,£0.00,2,1,0,"£87,168.46",0,31-45,0,0,Yes,No,Stayed
15674551,535,Germany,Male,40,7,"£111,756.50",1,1,0,"£8,128.32",1,31-45,13.75,0,Yes,No,Churned
15622834,678,France,Female,35,4,£0.00,1,1,0,"£125,518.32",0,31-45,0,0,Yes,No,Stayed
15566111,596,France,Male,39,9,£0.00,1,1,0,"£48,963.59",0,31-45,0,0,Yes,No,Stayed
15784597,648,France,Male,26,9,"£162,923.85",1,1,0,"£98,368.24",0,18-30,1.66,0,Yes,No,Stayed
15652883,492,Germany,Male,39,10,"£124,576.65",2,1,0,"£148,584.61",0,31-45,0.84,0,Yes,No,Stayed
15806964,702,France,Male,45,0,"£80,793.58",1,1,1,"£27,474.81",0,31-45,2.94,0,Yes,Yes,Stayed
15576313,486,Germany,Female,40,9,"£71,340.09",1,1,0,"£76,192.21",0,31-45,0.94,0,Yes,No,Stayed
15806467,568,Germany,Male,40,1,"£99,282.63",1,0,0,"£134,600.94",1,31-45,0.74,0,No,No,Churned
15597602,619,Germany,Male,57,3,"£137,946.39",1,1,1,"£72,467.99",1,46-60,1.9,0,Yes,Yes,Churned
15743040,724,Germany,Male,41,2,"£127,892.57",2,0,1,"£199,645.45",0,31-45,0.64,0,No,Yes,Stayed
15705521,548,Germany,Female,33,0,"£101,084.36",1,1,0,"£42,749.85",0,31-45,2.36,0,Yes,No,Stayed
15595039,545,Germany,Female,37,8,"£114,754.08",1,1,0,"£136,050.44",1,31-45,0.84,0,Yes,No,Churned
15799384,683,France,Male,33,8,£0.00,1,0,0,"£73,564.44",0,31-45,0,0,No,No,Stayed
15581197,762,France,Female,51,3,"£99,286.98",1,0,1,"£85,578.63",0,46-60,1.16,0,No,Yes,Stayed
15693737,627,Germany,Female,30,4,"£79,871.02",2,1,0,"£129,826.89",0,18-30,0.62,0,Yes,No,Stayed
15624623,516,France,Male,35,10,"£104,088.59",2,0,0,"£119,666.00",0,31-45,0.87,0,No,No,Stayed
15783501,800,France,Female,38,2,"£168,190.33",2,1,0,"£68,052.08",0,31-45,2.47,0,Yes,No,Stayed
15690134,464,Germany,Female,42,3,"£85,679.25",1,1,1,"£164,104.74",0,31-45,0.52,0,Yes,Yes,Stayed
15782735,626,France,Female,35,3,£0.00,1,0,0,"£80,190.36",0,31-45,0,0,No,No,Stayed
15611088,790,France,Female,31,9,£0.00,2,1,0,"£84,126.75",0,31-45,0,0,Yes,No,Stayed
15672145,534,France,Female,34,7,"£121,551.58",2,1,1,"£70,179.00",0,31-45,1.73,0,Yes,Yes,Stayed
15732628,745,France,Male,46,2,"£122,220.19",1,1,1,"£118,024.10",0,46-60,1.04,0,Yes,Yes,Stayed
15787470,553,Spain,Male,47,3,"£116,528.15",1,0,0,"£145,704.19",1,46-60,0.8,0,No,No,Churned
15803406,748,France,Female,26,1,"£77,780.29",1,0,1,"£183,049.41",0,18-30,0.42,0,No,Yes,Stayed
15730460,722,France,Male,37,2,£0.00,1,0,0,"£120,906.83",0,31-45,0,0,No,No,Stayed
15644572,501,France,Male,40,4,"£125,832.20",1,1,1,"£100,433.83",0,31-45,1.25,0,Yes,Yes,Stayed
15694860,675,France,Female,38,6,"£68,065.80",1,0,0,"£138,777.00",1,31-45,0.49,0,No,No,Churned
15658169,778,Spain,Female,47,6,"£127,299.34",2,1,0,"£124,694.99",0,46-60,1.02,0,Yes,No,Stayed
15794396,494,Germany,Female,38,7,"£174,937.64",1,1,0,"£40,084.32",0,31-45,4.36,0,Yes,No,Stayed
15785798,850,France,Male,40,9,£0.00,2,0,1,"£119,232.33",0,31-45,0,0,No,Yes,Stayed
15710825,592,Spain,Male,31,7,"£110,071.10",1,0,0,"£43,921.36",0,31-45,2.51,0,No,No,Stayed
15668444,590,Spain,Female,44,3,"£139,432.37",1,1,0,"£62,222.81",0,31-45,2.24,0,Yes,No,Stayed
15726631,758,France,Female,39,6,"£127,357.76",1,0,1,"£56,577.00",0,31-45,2.25,0,No,Yes,Stayed
15733797,506,France,Male,36,5,£0.00,2,1,0,"£164,253.35",0,31-45,0,0,Yes,No,Stayed
15747960,733,France,Male,33,3,£0.00,1,1,1,"£7,666.73",0,31-45,0,0,Yes,Yes,Stayed
15634632,711,France,Male,38,3,£0.00,2,1,0,"£68,487.51",0,31-45,0,0,Yes,No,Stayed
15707362,514,Germany,Male,43,1,"£95,556.31",1,0,1,"£199,273.98",1,31-45,0.48,0,No,Yes,Churned
15662976,637,Spain,Male,37,8,£0.00,1,1,1,"£186,062.36",0,31-45,0,0,Yes,Yes,Stayed
15732778,468,Germany,Male,29,1,"£111,681.98",2,1,1,"£195,711.16",0,18-30,0.57,0,Yes,Yes,Stayed
15718443,539,France,Male,39,3,£0.00,2,1,0,"£36,692.17",0,31-45,0,0,Yes,No,Stayed
15670039,509,Spain,Female,25,3,"£108,738.71",2,1,0,"£106,920.57",0,18-30,1.02,0,Yes,No,Stayed
15773792,662,France,Female,32,4,"£133,950.37",1,1,1,"£48,725.68",1,31-45,2.75,0,Yes,Yes,Churned
15613786,818,Spain,Male,26,4,£0.00,2,1,1,"£167,036.94",0,18-30,0,0,Yes,Yes,Stayed
15726032,608,France,Male,33,9,"£89,968.69",1,1,0,"£68,777.26",0,31-45,1.31,0,Yes,No,Stayed
